date,deaths_0044,deaths_4564,deaths_6574,deaths_7584,deaths_85p,tmean,year,dow
2012-04-25,0,1,2,1,7,11.58,2012,Wednesday
2012-04-26,0,0,3,3,4,12.74,2012,Thursday
2012-04-27,0,1,1,3,9,16.46,2012,Friday
2012-04-28,0,1,2,3,4,19.38,2012,Saturday
2012-04-29,0,2,1,6,6,15.6,2012,Sunday
2012-04-30,0,3,2,3,9,16.15,2012,Monday
2012-05-01,0,1,2,2,2,14.66,2012,Tuesday
2012-05-02,0,2,3,1,8,12.88,2012,Wednesday
2012-05-03,0,2,0,3,8,11.69,2012,Thursday
2012-05-04,0,1,0,6,7,12.18,2012,Friday
2012-05-05,1,1,0,5,4,13.11,2012,Saturday
2012-05-06,0,0,0,4,4,13.27,2012,Sunday
2012-05-07,0,0,3,2,3,14.31,2012,Monday
2012-05-08,0,1,3,4,7,14.06,2012,Tuesday
2012-05-09,0,1,4,5,2,15.05,2012,Wednesday
2012-05-10,0,0,0,0,2,19.02,2012,Thursday
2012-05-11,0,0,4,2,5,20.79,2012,Friday
2012-05-12,0,2,1,3,3,20.62,2012,Saturday
2012-05-13,0,0,1,2,1,12.32,2012,Sunday
2012-05-14,0,1,0,3,5,12.28,2012,Monday
2012-05-15,0,1,2,3,4,13.06,2012,Tuesday
2012-05-16,1,2,1,3,7,12.26,2012,Wednesday
2012-05-17,0,2,2,5,6,13.34,2012,Thursday
2012-05-18,0,2,1,2,3,13.99,2012,Friday
2012-05-19,0,0,2,1,8,15.38,2012,Saturday
2012-05-20,0,1,0,7,1,14.54,2012,Sunday
2012-05-21,0,2,3,2,4,13.82,2012,Monday
2012-05-22,0,1,4,1,11,14.26,2012,Tuesday
2012-05-23,0,3,3,3,3,17.01,2012,Wednesday
2012-05-24,2,0,0,3,5,19.84,2012,Thursday
2012-05-25,1,1,0,2,7,18.32,2012,Friday
2012-05-26,1,1,2,8,6,15.92,2012,Saturday
2012-05-27,0,2,1,5,5,17.1,2012,Sunday
2012-05-28,0,0,5,1,4,17.6,2012,Monday
2012-05-29,0,2,2,5,8,16.67,2012,Tuesday
2012-05-30,0,0,0,8,4,17.74,2012,Wednesday
2012-05-31,0,0,1,4,12,18.25,2012,Thursday
2012-06-01,1,1,2,4,2,18.21,2012,Friday
2012-06-02,0,3,1,1,7,19.05,2012,Saturday
2012-06-03,0,1,1,3,5,19.38,2012,Sunday
2012-06-04,0,0,0,2,9,17.01,2012,Monday
2012-06-05,0,4,3,1,7,18.47,2012,Tuesday
2012-06-06,0,0,0,3,5,18.12,2012,Wednesday
2012-06-07,0,0,1,3,4,19.02,2012,Thursday
2012-06-08,0,1,1,2,7,20.9,2012,Friday
2012-06-09,0,0,1,1,5,20.73,2012,Saturday
2012-06-10,0,2,2,2,9,17.81,2012,Sunday
2012-06-11,0,1,0,3,10,18.69,2012,Monday
2012-06-12,0,0,2,2,3,17.02,2012,Tuesday
2012-06-13,0,1,0,7,3,16.7,2012,Wednesday
2012-06-14,0,2,2,3,3,17.62,2012,Thursday
2012-06-15,0,0,2,2,7,20.66,2012,Friday
2012-06-16,1,0,1,0,4,23.07,2012,Saturday
2012-06-17,0,0,1,1,3,24.83,2012,Sunday
2012-06-18,1,2,3,3,3,25.65,2012,Monday
2012-06-19,0,2,0,5,4,26.75,2012,Tuesday
2012-06-20,0,1,0,2,8,26.55,2012,Wednesday
2012-06-21,0,0,1,2,6,23.45,2012,Thursday
2012-06-22,0,1,1,6,6,22.71,2012,Friday
2012-06-23,2,2,3,4,9,23,2012,Saturday
2012-06-24,0,1,2,3,8,23.7,2012,Sunday
2012-06-25,0,1,1,6,4,22.88,2012,Monday
2012-06-26,0,2,2,3,3,24.13,2012,Tuesday
2012-06-27,0,0,4,6,6,24.84,2012,Wednesday
2012-06-28,0,1,2,8,4,25.34,2012,Thursday
2012-06-29,0,1,3,5,4,25.19,2012,Friday
2012-06-30,0,1,0,3,9,26.21,2012,Saturday
2012-07-01,1,2,1,5,9,27.7,2012,Sunday
2012-07-02,0,2,4,4,12,25.96,2012,Monday
2012-07-03,1,0,0,5,5,22.08,2012,Tuesday
2012-07-04,0,2,1,2,7,23.21,2012,Wednesday
2012-07-05,1,0,2,6,8,25.19,2012,Thursday
2012-07-06,0,0,0,3,6,24.43,2012,Friday
2012-07-07,0,0,1,3,1,23.71,2012,Saturday
2012-07-08,1,0,1,4,5,24.88,2012,Sunday
2012-07-09,0,2,2,3,9,24.77,2012,Monday
2012-07-10,0,0,4,3,6,25.01,2012,Tuesday
2012-07-11,0,0,2,5,10,24.36,2012,Wednesday
2012-07-12,1,1,2,4,8,23.46,2012,Thursday
2012-07-13,0,0,4,3,6,21.99,2012,Friday
2012-07-14,0,0,2,3,6,24.09,2012,Saturday
2012-07-15,0,1,0,3,1,21.92,2012,Sunday
2012-07-16,0,0,2,4,6,22.4,2012,Monday
2012-07-17,1,4,1,4,4,23.32,2012,Tuesday
2012-07-18,0,1,1,3,2,25.2,2012,Wednesday
2012-07-19,1,0,1,4,5,24.64,2012,Thursday
2012-07-20,0,1,1,5,6,24.14,2012,Friday
2012-07-21,0,1,1,3,5,23.62,2012,Saturday
2012-07-22,0,3,1,5,6,20.87,2012,Sunday
2012-07-23,0,0,1,5,7,20.08,2012,Monday
2012-07-24,1,0,1,3,7,22.52,2012,Tuesday
2012-07-25,0,2,4,2,8,23.3,2012,Wednesday
2012-07-26,0,1,1,1,6,23.97,2012,Thursday
2012-07-27,0,1,0,5,4,26.48,2012,Friday
2012-07-28,0,1,2,2,2,27.13,2012,Saturday
2012-07-29,1,1,3,3,1,24.35,2012,Sunday
2012-07-30,0,0,3,3,5,23.77,2012,Monday
2012-07-31,0,3,1,2,5,25.04,2012,Tuesday
2012-08-01,0,1,1,1,7,26.25,2012,Wednesday
2012-08-02,0,1,0,2,4,26.79,2012,Thursday
2012-08-03,0,0,3,4,7,25.88,2012,Friday
2012-08-04,0,1,1,4,7,26.52,2012,Saturday
2012-08-05,0,0,1,3,10,26.42,2012,Sunday
2012-08-06,0,2,0,6,9,25.91,2012,Monday
2012-08-07,0,2,2,3,7,25.25,2012,Tuesday
2012-08-08,0,1,4,6,4,26.17,2012,Wednesday
2012-08-09,0,0,1,2,4,25.86,2012,Thursday
2012-08-10,1,1,0,5,11,25.12,2012,Friday
2012-08-11,0,0,0,2,7,23.69,2012,Saturday
2012-08-12,0,1,3,4,5,24.01,2012,Sunday
2012-08-13,1,0,3,3,4,24.46,2012,Monday
2012-08-14,0,0,4,5,4,25.13,2012,Tuesday
2012-08-15,0,2,0,3,11,25.83,2012,Wednesday
2012-08-16,0,2,2,5,11,24.36,2012,Thursday
2012-08-17,0,2,2,5,6,25.91,2012,Friday
2012-08-18,0,1,0,4,6,26.96,2012,Saturday
2012-08-19,0,0,1,3,7,27.9,2012,Sunday
2012-08-20,0,2,1,4,4,28.79,2012,Monday
2012-08-21,0,1,3,0,9,29.15,2012,Tuesday
2012-08-22,0,0,2,6,1,28.08,2012,Wednesday
2012-08-23,0,1,2,4,6,27.39,2012,Thursday
2012-08-24,0,0,1,3,9,26.49,2012,Friday
2012-08-25,0,3,2,1,9,25.23,2012,Saturday
2012-08-26,0,0,3,2,5,23.2,2012,Sunday
2012-08-27,0,1,1,1,5,22.46,2012,Monday
2012-08-28,0,0,1,5,4,23.19,2012,Tuesday
2012-08-29,1,2,2,2,8,25.04,2012,Wednesday
2012-08-30,0,0,2,1,6,24.83,2012,Thursday
2012-08-31,0,0,1,3,4,20.54,2012,Friday
2012-09-01,0,0,3,1,4,18.34,2012,Saturday
2012-09-02,0,2,0,1,9,18.21,2012,Sunday
2012-09-03,0,0,0,4,7,19.28,2012,Monday
2012-09-04,0,0,0,4,7,19.19,2012,Tuesday
2012-09-05,0,1,1,1,6,19.97,2012,Wednesday
2012-09-06,0,0,1,4,5,21.09,2012,Thursday
2012-09-07,0,3,1,0,5,21.17,2012,Friday
2012-09-08,0,2,1,3,10,21.19,2012,Saturday
2012-09-09,0,2,0,3,6,21.48,2012,Sunday
2012-09-10,2,3,1,2,7,22.06,2012,Monday
2012-09-11,0,2,3,0,7,21.1,2012,Tuesday
2012-09-12,0,0,1,4,3,19.65,2012,Wednesday
2012-09-13,0,0,1,1,5,15.41,2012,Thursday
2012-09-14,0,1,1,3,7,16.62,2012,Friday
2012-09-15,1,1,0,3,2,17.64,2012,Saturday
2012-09-16,0,1,1,2,3,17.9,2012,Sunday
2012-09-17,0,0,3,4,6,18.52,2012,Monday
2012-09-18,0,0,0,0,8,19.9,2012,Tuesday
2012-09-19,0,2,3,4,9,17.03,2012,Wednesday
2012-09-20,0,1,1,4,1,15.78,2012,Thursday
2012-09-21,0,0,0,3,8,16,2012,Friday
2012-09-22,0,1,3,4,7,17.9,2012,Saturday
2012-09-23,1,1,3,5,8,20.03,2012,Sunday
2012-09-24,0,0,1,5,5,20.12,2012,Monday
2012-09-25,0,0,1,2,8,18.83,2012,Tuesday
2012-09-26,0,1,3,2,6,20.39,2012,Wednesday
2012-09-27,1,2,2,3,8,18.73,2012,Thursday
2012-09-28,1,3,2,6,8,18.9,2012,Friday
2012-09-29,0,0,0,3,3,20.04,2012,Saturday
2012-09-30,0,0,3,2,9,18.6,2012,Sunday
2012-10-01,0,1,1,2,10,18.35,2012,Monday
2012-10-02,0,0,0,1,8,17.33,2012,Tuesday
2012-10-03,0,0,0,4,5,15.97,2012,Wednesday
2012-10-04,0,0,0,3,5,15.78,2012,Thursday
2012-10-05,0,1,2,1,8,16.58,2012,Friday
2012-10-06,0,3,3,1,5,16.64,2012,Saturday
2012-10-07,0,0,0,5,5,17.43,2012,Sunday
2012-10-08,4,1,3,3,5,17.85,2012,Monday
2012-10-09,0,0,1,2,7,15.82,2012,Tuesday
2012-10-10,0,1,1,1,3,16.06,2012,Wednesday
2012-10-11,0,0,0,3,7,16.25,2012,Thursday
2012-10-12,0,2,0,6,4,16.68,2012,Friday
2012-10-13,0,1,0,3,9,16.36,2012,Saturday
2012-10-14,1,1,0,4,4,14.73,2012,Sunday
2012-10-15,1,1,0,0,4,14.14,2012,Monday
2012-10-16,0,0,1,5,3,12.39,2012,Tuesday
2012-10-17,0,2,3,5,5,14.94,2012,Wednesday
2012-10-18,0,2,4,3,7,13.69,2012,Thursday
2012-10-19,0,1,0,6,4,15.03,2012,Friday
2012-10-20,0,1,3,4,3,16.14,2012,Saturday
2012-10-21,0,1,2,2,3,17.2,2012,Sunday
2012-10-22,0,4,4,3,4,16.41,2012,Monday
2012-10-23,0,2,1,4,4,14.23,2012,Tuesday
2012-10-24,0,0,2,6,9,13.54,2012,Wednesday
2012-10-25,0,0,2,4,5,14.68,2012,Thursday
2012-10-26,0,0,3,2,10,14.57,2012,Friday
2012-10-27,1,0,1,1,2,14.54,2012,Saturday
2012-10-28,0,2,0,5,6,8.75,2012,Sunday
2012-10-29,1,1,3,6,2,6.36,2012,Monday
2012-10-30,1,0,1,3,3,6.75,2012,Tuesday
2012-10-31,0,0,1,6,2,8.97,2012,Wednesday
2012-11-01,0,1,2,4,10,11.51,2012,Thursday
2012-11-02,2,0,2,3,7,11.63,2012,Friday
2012-11-03,0,0,1,4,6,11.64,2012,Saturday
2012-11-04,0,2,5,6,5,15.09,2012,Sunday
2012-11-05,0,1,2,7,1,15.37,2012,Monday
2012-11-06,0,0,0,3,5,12.19,2012,Tuesday
2012-11-07,0,1,4,5,3,9.23,2012,Wednesday
2012-11-08,0,2,3,4,4,8.24,2012,Thursday
2012-11-09,0,2,1,3,4,9.06,2012,Friday
2012-11-10,0,3,3,4,5,11.45,2012,Saturday
2012-11-11,0,2,0,4,8,14.3,2012,Sunday
2012-11-12,0,1,4,1,5,13.96,2012,Monday
2012-11-13,0,0,2,1,5,13.45,2012,Tuesday
2012-11-14,1,0,1,1,5,11.84,2012,Wednesday
2012-11-15,0,0,3,1,10,8.46,2012,Thursday
2012-11-16,0,0,6,2,4,7.06,2012,Friday
2012-11-17,1,0,2,3,3,8.55,2012,Saturday
2012-11-18,0,0,4,1,4,8.79,2012,Sunday
2012-11-19,0,2,3,3,8,8.82,2012,Monday
2012-11-20,2,1,2,2,3,10.2,2012,Tuesday
2012-11-21,1,0,2,2,11,8.92,2012,Wednesday
2012-11-22,1,0,2,3,6,8.39,2012,Thursday
2012-11-23,0,1,0,3,7,9.87,2012,Friday
2012-11-24,1,0,1,3,6,9.75,2012,Saturday
2012-11-25,0,0,2,6,2,9.67,2012,Sunday
2012-11-26,0,1,2,4,6,10.24,2012,Monday
2012-11-27,0,0,2,0,3,11.73,2012,Tuesday
2012-11-28,0,1,4,5,8,11.81,2012,Wednesday
2012-11-29,0,0,0,2,4,8.87,2012,Thursday
2012-11-30,0,3,0,3,4,7.24,2012,Friday
2012-12-01,0,1,5,1,4,6.31,2012,Saturday
2012-12-02,0,0,4,1,4,5.84,2012,Sunday
2012-12-03,0,1,3,4,5,3.06,2012,Monday
2012-12-04,0,1,3,2,4,5.46,2012,Tuesday
2012-12-05,0,0,2,1,8,3.66,2012,Wednesday
2012-12-06,1,0,0,2,6,2.25,2012,Thursday
2012-12-07,0,0,0,3,4,1.87,2012,Friday
2012-12-08,0,2,1,3,4,0.97,2012,Saturday
2012-12-09,0,3,0,5,4,1.8,2012,Sunday
2012-12-10,0,2,0,4,4,1.55,2012,Monday
2012-12-11,1,2,2,2,5,0.22,2012,Tuesday
2012-12-12,0,0,1,2,5,0.22,2012,Wednesday
2012-12-13,0,2,0,1,6,0.39,2012,Thursday
2012-12-14,0,1,3,2,7,5.61,2012,Friday
2012-12-15,0,0,1,4,10,10.89,2012,Saturday
2012-12-16,1,1,0,6,8,9.29,2012,Sunday
2012-12-17,1,0,4,3,5,6.83,2012,Monday
2012-12-18,0,0,3,2,5,4.21,2012,Tuesday
2012-12-19,0,0,2,3,7,2.4,2012,Wednesday
2012-12-20,0,0,1,0,8,1.58,2012,Thursday
2012-12-21,0,0,0,5,3,2.1,2012,Friday
2012-12-22,0,2,4,3,8,3.33,2012,Saturday
2012-12-23,0,1,2,1,10,3.82,2012,Sunday
2012-12-24,0,1,0,3,5,5.74,2012,Monday
2012-12-25,0,1,0,4,5,8.48,2012,Tuesday
2012-12-26,0,1,3,1,9,9.05,2012,Wednesday
2012-12-27,0,0,5,9,12,7.14,2012,Thursday
2012-12-28,0,0,1,1,5,7.54,2012,Friday
2012-12-29,0,2,3,2,6,3.07,2012,Saturday
2012-12-30,0,1,3,1,4,3.28,2012,Sunday
2012-12-31,0,1,1,2,10,2.14,2012,Monday
2013-01-01,0,1,2,5,7,2.88,2013,Tuesday
2013-01-02,1,1,4,4,7,5.71,2013,Wednesday
2013-01-03,0,1,2,2,7,7.02,2013,Thursday
2013-01-04,0,1,1,3,6,5.02,2013,Friday
2013-01-05,0,1,1,4,8,5.82,2013,Saturday
2013-01-06,0,1,1,7,7,5.97,2013,Sunday
2013-01-07,0,0,1,2,8,6.18,2013,Monday
2013-01-08,0,2,1,3,2,4.72,2013,Tuesday
2013-01-09,0,3,1,3,5,4.5,2013,Wednesday
2013-01-10,0,0,3,2,5,6.19,2013,Thursday
2013-01-11,0,2,2,6,8,5.59,2013,Friday
2013-01-12,0,1,1,0,4,4.01,2013,Saturday
2013-01-13,0,1,3,2,3,4.79,2013,Sunday
2013-01-14,0,1,1,8,8,5.4,2013,Monday
2013-01-15,1,2,2,5,7,3.96,2013,Tuesday
2013-01-16,0,1,1,4,7,2.71,2013,Wednesday
2013-01-17,0,1,1,3,9,0.75,2013,Thursday
2013-01-18,0,0,2,6,6,2.28,2013,Friday
2013-01-19,0,2,0,2,15,1.24,2013,Saturday
2013-01-20,0,1,1,6,6,7.39,2013,Sunday
2013-01-21,0,1,2,3,8,6.38,2013,Monday
2013-01-22,0,2,0,5,11,4.89,2013,Tuesday
2013-01-23,0,0,1,6,8,4.27,2013,Wednesday
2013-01-24,0,0,3,3,6,3.68,2013,Thursday
2013-01-25,0,0,2,5,3,3.36,2013,Friday
2013-01-26,0,2,3,3,7,0.44,2013,Saturday
2013-01-27,0,1,0,3,5,1.54,2013,Sunday
2013-01-28,0,1,1,5,3,2.48,2013,Monday
2013-01-29,0,1,1,5,8,3.29,2013,Tuesday
2013-01-30,0,4,2,3,4,5.59,2013,Wednesday
2013-01-31,0,2,2,4,4,7.07,2013,Thursday
2013-02-01,0,0,3,7,7,8.1,2013,Friday
2013-02-02,1,1,1,3,9,7.64,2013,Saturday
2013-02-03,0,0,1,8,10,3.69,2013,Sunday
2013-02-04,0,3,0,7,5,3.34,2013,Monday
2013-02-05,0,2,1,1,11,5.34,2013,Tuesday
2013-02-06,1,2,3,2,8,5.86,2013,Wednesday
2013-02-07,0,1,3,5,10,3.2,2013,Thursday
2013-02-08,0,2,3,4,8,1.77,2013,Friday
2013-02-09,0,2,2,3,12,1.27,2013,Saturday
2013-02-10,0,0,2,4,7,1.3,2013,Sunday
2013-02-11,0,1,3,6,6,1.12,2013,Monday
2013-02-12,0,0,1,3,10,1.7,2013,Tuesday
2013-02-13,0,1,2,1,6,1.53,2013,Wednesday
2013-02-14,1,1,3,4,10,3.71,2013,Thursday
2013-02-15,0,1,2,1,7,3.42,2013,Friday
2013-02-16,0,1,2,4,3,3.08,2013,Saturday
2013-02-17,0,3,0,2,4,3,2013,Sunday
2013-02-18,0,0,0,3,7,2.68,2013,Monday
2013-02-19,0,0,1,5,3,2.63,2013,Tuesday
2013-02-20,0,0,2,5,8,3.97,2013,Wednesday
2013-02-21,0,0,0,6,9,3.36,2013,Thursday
2013-02-22,0,1,1,4,3,1.78,2013,Friday
2013-02-23,0,0,2,3,8,0.32,2013,Saturday
2013-02-24,0,1,3,4,2,1.94,2013,Sunday
2013-02-25,0,0,2,4,6,0.94,2013,Monday
2013-02-26,1,2,1,4,6,1.74,2013,Tuesday
2013-02-27,0,0,2,6,2,3.65,2013,Wednesday
2013-02-28,0,1,5,5,8,4.99,2013,Thursday
2013-03-01,0,0,0,5,5,5.47,2013,Friday
2013-03-02,1,0,1,4,9,5.69,2013,Saturday
2013-03-03,0,2,1,5,8,5.25,2013,Sunday
2013-03-04,0,1,4,6,8,6.64,2013,Monday
2013-03-05,0,2,1,3,5,6.51,2013,Tuesday
2013-03-06,0,4,1,7,6,7.89,2013,Wednesday
2013-03-07,0,0,3,4,6,10.56,2013,Thursday
2013-03-08,0,0,2,1,9,10.9,2013,Friday
2013-03-09,0,1,2,4,3,10.86,2013,Saturday
2013-03-10,0,3,2,4,5,10.15,2013,Sunday
2013-03-11,1,1,0,3,5,8.42,2013,Monday
2013-03-12,0,2,2,2,3,8.38,2013,Tuesday
2013-03-13,0,1,1,6,5,7.04,2013,Wednesday
2013-03-14,1,0,2,2,3,4.73,2013,Thursday
2013-03-15,0,1,0,4,4,3.24,2013,Friday
2013-03-16,0,2,1,1,5,3.52,2013,Saturday
2013-03-17,0,1,2,1,5,5.1,2013,Sunday
2013-03-18,0,1,1,6,7,8.61,2013,Monday
2013-03-19,0,1,2,4,4,8.1,2013,Tuesday
2013-03-20,0,1,3,1,8,7.43,2013,Wednesday
2013-03-21,1,0,0,1,5,8.28,2013,Thursday
2013-03-22,1,1,2,2,5,8.64,2013,Friday
2013-03-23,1,1,3,4,12,9.15,2013,Saturday
2013-03-24,0,1,2,6,8,9.53,2013,Sunday
2013-03-25,0,0,1,1,8,4.11,2013,Monday
2013-03-26,0,0,0,4,6,4.27,2013,Tuesday
2013-03-27,0,0,1,7,5,6.08,2013,Wednesday
2013-03-28,0,1,2,3,4,8.68,2013,Thursday
2013-03-29,1,3,2,5,9,11.63,2013,Friday
2013-03-30,0,1,1,5,3,11.37,2013,Saturday
2013-03-31,0,2,1,3,6,9.04,2013,Sunday
2013-04-01,0,1,1,0,7,9.72,2013,Monday
2013-04-02,0,2,1,2,6,8.11,2013,Tuesday
2013-04-03,0,0,0,1,4,8.91,2013,Wednesday
2013-04-04,0,0,2,4,5,9.78,2013,Thursday
2013-04-05,1,2,1,4,7,9.04,2013,Friday
2013-04-06,1,0,1,2,2,10.72,2013,Saturday
2013-04-07,0,0,1,0,3,9.37,2013,Sunday
2013-04-08,0,2,2,1,7,7.52,2013,Monday
2013-04-09,0,1,0,6,4,10.4,2013,Tuesday
2013-04-10,0,1,2,5,5,10.96,2013,Wednesday
2013-04-11,0,1,0,3,2,11.12,2013,Thursday
2013-04-12,1,0,2,2,4,12.29,2013,Friday
2013-04-13,0,0,1,2,5,11.55,2013,Saturday
2013-04-14,1,0,3,3,2,14.81,2013,Sunday
2013-04-15,0,1,2,1,8,16.03,2013,Monday
2013-04-16,0,0,0,1,7,16.42,2013,Tuesday
2013-04-17,0,2,5,3,4,17.41,2013,Wednesday
2013-04-18,0,0,2,4,6,17.92,2013,Thursday
2013-04-19,0,1,2,2,7,17.05,2013,Friday
2013-04-20,1,0,1,2,7,13.43,2013,Saturday
2013-04-21,0,0,0,3,8,11.51,2013,Sunday
2013-04-22,0,2,1,0,5,10.98,2013,Monday
2013-04-23,0,2,0,1,2,11.06,2013,Tuesday
2013-04-24,0,1,1,0,5,13.55,2013,Wednesday
2013-04-25,0,1,1,2,3,16.33,2013,Thursday
2013-04-26,0,2,2,4,6,16.62,2013,Friday
2013-04-27,0,0,2,4,1,14.18,2013,Saturday
2013-04-28,0,2,2,6,6,15.78,2013,Sunday
2013-04-29,0,1,3,3,7,18.13,2013,Monday
2013-04-30,1,0,4,0,1,18.88,2013,Tuesday
2013-05-01,0,0,3,4,3,19.33,2013,Wednesday
2013-05-02,0,1,2,4,5,16.12,2013,Thursday
2013-05-03,0,1,0,2,9,15.72,2013,Friday
2013-05-04,0,0,2,1,7,16.75,2013,Saturday
2013-05-05,0,0,3,5,8,15.24,2013,Sunday
2013-05-06,0,3,0,5,12,15.49,2013,Monday
2013-05-07,0,0,0,4,2,15.07,2013,Tuesday
2013-05-08,0,0,3,5,3,16.27,2013,Wednesday
2013-05-09,0,0,2,4,4,17.53,2013,Thursday
2013-05-10,0,0,1,6,5,16.35,2013,Friday
2013-05-11,1,1,2,3,3,14.83,2013,Saturday
2013-05-12,0,0,0,1,3,15.2,2013,Sunday
2013-05-13,0,0,2,2,5,15.14,2013,Monday
2013-05-14,0,0,0,4,3,16.46,2013,Tuesday
2013-05-15,1,1,1,2,8,15.99,2013,Wednesday
2013-05-16,0,1,1,4,11,15.11,2013,Thursday
2013-05-17,0,2,2,5,5,13.69,2013,Friday
2013-05-18,0,1,2,2,5,15,2013,Saturday
2013-05-19,0,0,1,4,9,13.62,2013,Sunday
2013-05-20,1,0,0,2,4,12.67,2013,Monday
2013-05-21,0,0,2,3,7,13.36,2013,Tuesday
2013-05-22,0,0,1,3,2,14.76,2013,Wednesday
2013-05-23,0,0,1,5,10,14.79,2013,Thursday
2013-05-24,0,3,1,5,7,11.63,2013,Friday
2013-05-25,0,2,2,2,5,8.75,2013,Saturday
2013-05-26,0,0,2,2,2,11.56,2013,Sunday
2013-05-27,1,1,1,1,6,12.48,2013,Monday
2013-05-28,0,0,0,0,3,12.95,2013,Tuesday
2013-05-29,2,1,0,9,5,12.53,2013,Wednesday
2013-05-30,0,0,4,3,4,10.45,2013,Thursday
2013-05-31,0,2,0,1,12,12.15,2013,Friday
2013-06-01,0,3,2,0,14,14.41,2013,Saturday
2013-06-02,1,0,1,2,4,16.61,2013,Sunday
2013-06-03,0,0,1,3,9,16.22,2013,Monday
2013-06-04,0,0,1,4,8,15.99,2013,Tuesday
2013-06-05,0,0,1,0,6,17.55,2013,Wednesday
2013-06-06,0,0,2,7,4,17.91,2013,Thursday
2013-06-07,0,1,2,1,7,18.71,2013,Friday
2013-06-08,0,3,2,3,7,19.6,2013,Saturday
2013-06-09,0,1,2,4,4,17.73,2013,Sunday
2013-06-10,0,0,2,3,12,15.46,2013,Monday
2013-06-11,0,2,0,9,3,16.77,2013,Tuesday
2013-06-12,0,2,2,4,4,19.85,2013,Wednesday
2013-06-13,0,1,1,3,3,20.8,2013,Thursday
2013-06-14,1,2,3,5,6,21.23,2013,Friday
2013-06-15,0,0,0,2,5,20.29,2013,Saturday
2013-06-16,1,2,2,3,8,21.78,2013,Sunday
2013-06-17,0,0,3,4,4,24.51,2013,Monday
2013-06-18,0,1,3,5,8,26.58,2013,Tuesday
2013-06-19,0,1,2,4,9,26.31,2013,Wednesday
2013-06-20,1,1,2,3,10,25.01,2013,Thursday
2013-06-21,0,0,1,3,6,21.52,2013,Friday
2013-06-22,1,1,1,3,4,20.27,2013,Saturday
2013-06-23,0,1,1,1,5,19.7,2013,Sunday
2013-06-24,0,0,1,5,5,18.15,2013,Monday
2013-06-25,0,0,0,4,2,19.35,2013,Tuesday
2013-06-26,0,0,1,1,3,17.93,2013,Wednesday
2013-06-27,0,1,0,9,8,17.46,2013,Thursday
2013-06-28,0,0,2,4,5,15.97,2013,Friday
2013-06-29,0,2,1,1,0,17.86,2013,Saturday
2013-06-30,0,0,2,3,8,20.56,2013,Sunday
2013-07-01,1,0,0,1,5,22.27,2013,Monday
2013-07-02,0,1,0,5,5,22.35,2013,Tuesday
2013-07-03,0,1,4,1,1,21.75,2013,Wednesday
2013-07-04,0,0,1,1,6,22.45,2013,Thursday
2013-07-05,0,4,1,6,4,23.54,2013,Friday
2013-07-06,0,1,0,1,4,24.11,2013,Saturday
2013-07-07,0,0,3,2,6,23.42,2013,Sunday
2013-07-08,1,2,1,3,11,23.42,2013,Monday
2013-07-09,0,2,0,4,4,23.4,2013,Tuesday
2013-07-10,0,1,1,1,5,24.12,2013,Wednesday
2013-07-11,0,2,0,3,2,24.14,2013,Thursday
2013-07-12,0,1,0,4,1,23.69,2013,Friday
2013-07-13,0,1,2,4,7,23.24,2013,Saturday
2013-07-14,0,2,1,0,2,23.36,2013,Sunday
2013-07-15,0,1,1,2,4,24.43,2013,Monday
2013-07-16,0,1,0,3,6,26.06,2013,Tuesday
2013-07-17,1,1,2,4,2,25.28,2013,Wednesday
2013-07-18,0,0,1,1,6,25.01,2013,Thursday
2013-07-19,1,2,0,2,3,24.21,2013,Friday
2013-07-20,1,1,0,2,9,24.92,2013,Saturday
2013-07-21,0,0,0,0,5,24.33,2013,Sunday
2013-07-22,0,1,1,1,9,25.18,2013,Monday
2013-07-23,0,0,1,2,6,26.01,2013,Tuesday
2013-07-24,0,2,1,3,3,25.01,2013,Wednesday
2013-07-25,0,0,1,2,10,24.55,2013,Thursday
2013-07-26,0,1,2,6,2,26.02,2013,Friday
2013-07-27,1,0,0,5,6,27.5,2013,Saturday
2013-07-28,1,2,2,2,4,27.96,2013,Sunday
2013-07-29,0,1,0,6,8,23.68,2013,Monday
2013-07-30,0,0,1,2,1,24.03,2013,Tuesday
2013-07-31,0,1,1,4,5,24.2,2013,Wednesday
2013-08-01,0,1,4,4,3,24.88,2013,Thursday
2013-08-02,0,1,2,5,10,26.72,2013,Friday
2013-08-03,0,1,1,2,3,28.03,2013,Saturday
2013-08-04,0,0,2,0,9,27.35,2013,Sunday
2013-08-05,0,0,2,6,5,28.24,2013,Monday
2013-08-06,0,2,3,1,5,28.48,2013,Tuesday
2013-08-07,0,2,1,4,8,28.52,2013,Wednesday
2013-08-08,0,0,1,7,8,28.07,2013,Thursday
2013-08-09,0,0,2,3,5,24.32,2013,Friday
2013-08-10,0,3,1,4,4,23.46,2013,Saturday
2013-08-11,0,2,4,3,7,23.58,2013,Sunday
2013-08-12,1,2,2,1,6,24.43,2013,Monday
2013-08-13,0,2,1,7,4,24.88,2013,Tuesday
2013-08-14,0,0,1,3,9,22.89,2013,Wednesday
2013-08-15,0,1,1,4,7,21.79,2013,Thursday
2013-08-16,0,0,5,3,4,22.72,2013,Friday
2013-08-17,0,1,0,2,13,24.4,2013,Saturday
2013-08-18,0,0,1,2,5,25.22,2013,Sunday
