sc,model,coef,true,meanest,bias,empse,mse,modse,seerr,cover,becover
71,cirls,3,0.2,0.187230150431042,-0.012769849568958,0.145068468983473,0.0212058252651535,0.128640274918473,-11.3244416103073,0.9826,0.9794
71,cirls,4,0.399999999994445,0.34890476235957,-0.0510952376348749,0.135514895210517,0.0209731737041995,0.125111832753362,-7.67669298713988,0.9863,0.9787
71,cirls,5,0.4,0.436213512962703,0.0362135129627028,0.128510584448364,0.0178247373393285,0.127448464057459,-0.826484756461621,0.8483,0.9172
71,glm,1,0,-0.026460762010717,-0.026460762010717,0.243076396538551,0.0597803978668992,0.242557739355121,-0.213372088288266,0.9434,0.9563
71,glm,2,5.55517754583131e-12,-0.0307643928652276,-0.0307643928707827,0.250292276844622,0.063586407094388,0.243340739657722,-2.77736783353307,0.9403,0.9563
71,glm,3,0.2,0.178671655840697,-0.0213283441593035,0.19776550638739,0.0395621826616867,0.196957003607353,-0.408818906191266,0.9467,0.9476
71,glm,4,0.399999999994445,0.37725502470838,-0.0227449752860646,0.208208547381598,0.0438637980235984,0.209351508859572,0.54895031560811,0.9639,0.9527
71,glm,5,0.4,0.388913786105249,-0.0110862138947509,0.162966016187946,0.026678170778447,0.162554630292745,-0.252436615206453,0.948,0.9564
72,cirls,1,0,-0.030663474063144,-0.030663474063144,0.0821162670034195,0.00768265564006734,0.0813897703453062,-0.884717102499399,0.8926,0.9479
72,cirls,2,5.55517754583131e-12,0.0223515628444697,0.0223515628389145,0.0746243412821113,0.00606782779389979,0.0719247475177629,-3.61757801538619,0.9381,0.9685
72,cirls,3,0.2,0.197292469080139,-0.00270753091986067,0.0859775835533762,0.00739873638287242,0.0720645951785125,-16.1821114293429,0.9807,0.9788
72,cirls,4,0.399999999994445,0.37387424483425,-0.0261257551601952,0.0685364036637371,0.00537932398598647,0.0644932682856972,-5.8992523125037,0.9392,0.9722
72,cirls,5,0.4,0.420511557907558,0.0205115579075574,0.065706437688421,0.00473762822790206,0.0662934026716375,0.893314268534695,0.8886,0.9423
72,glm,1,0,-0.0022080923917404,-0.0022080923917404,0.0995450996389035,0.00991311161144347,0.100865955782507,1.32689218092596,0.9555,0.9545
72,glm,2,5.55517754583131e-12,-0.00307401330349791,-0.00307401330905309,0.0951363226527826,0.0090594643537298,0.0952779323952427,0.148849291744169,0.9468,0.9461
72,glm,3,0.2,0.19637934662261,-0.00362065337739056,0.0925274372306549,0.00857357963868794,0.0922369350643564,-0.313963268618678,0.9512,0.9456
72,glm,4,0.399999999994445,0.396137982379099,-0.00386201761534599,0.0859744560930802,0.00740578311985216,0.0861520518119231,0.206568005095242,0.9542,0.9478
72,glm,5,0.4,0.397288953097597,-0.00271104690240342,0.0816286485966293,0.00666991972339186,0.081312302661808,-0.387542780947603,0.9479,0.9479
73,cirls,1,0,-0.0829604642772211,-0.0829604642772211,0.199937148898336,0.0468533046563364,0.182916104637558,-8.51319744958101,0.8471,0.9332
73,cirls,2,6.94397193228913e-12,0.0326022258487272,0.0326022258417832,0.174649292849472,0.0315622303851099,0.159044704671749,-8.9348132609801,0.9716,0.9811
73,cirls,3,0.25,0.238596703951752,-0.0114032960482479,0.158133653144589,0.0251337867923914,0.134263414010203,-15.0949773559963,0.9843,0.9821
73,cirls,4,0.499999999993056,0.453999100654893,-0.046000899338163,0.12989751804438,0.0189877605974904,0.118838976513443,-8.51328162186924,0.9758,0.9752
73,cirls,5,0.5,0.538239136640541,0.038239136640541,0.125375649289882,0.0171797131005299,0.125300215330223,-0.0601663561353272,0.8547,0.9219
73,glm,1,0,-0.0213978934734617,-0.0213978934734617,0.232221797928036,0.054379440581688,0.229189850474725,-1.30562569076756,0.9574,0.9457
73,glm,2,6.94397193228913e-12,-0.0389748242413398,-0.0389748242482838,0.273557464471532,0.0763452399246414,0.268589160731092,-1.81618284481407,0.9454,0.9538
73,glm,3,0.25,0.228153704872072,-0.0218462951279281,0.201755823442104,0.0411786023623886,0.201594803983727,-0.0798090759562498,0.9528,0.9554
73,glm,4,0.499999999993056,0.487309588559158,-0.0126904114338977,0.174722684929827,0.0306860103697863,0.172367391587212,-1.34801805704912,0.9477,0.9477
73,glm,5,0.5,0.488126564341034,-0.0118734356589662,0.161485585065852,0.0262159648989897,0.160983575638646,-0.31086949773298,0.9553,0.9455
74,cirls,1,0,-0.0294089906146517,-0.0294089906146517,0.0802396260059231,0.00730264247078493,0.0792821451945629,-1.19327676239365,0.8976,0.9483
74,cirls,2,6.94397193228913e-12,0.0246142470581602,0.0246142470512162,0.0777461953212406,0.0066497275977381,0.0754123906778802,-3.00182489151685,0.9226,0.961
74,cirls,3,0.25,0.245322539298818,-0.00467746070118169,0.0851442965855143,0.00727070492452902,0.0750710108424539,-11.8308402876326,0.9748,0.9719
74,cirls,4,0.499999999993056,0.475637879873515,-0.0243621201195409,0.06664623761035,0.00503478971223541,0.0640870880215159,-3.83990106657814,0.9269,0.9639
74,cirls,5,0.5,0.521835744923588,0.0218357449235876,0.0655383285986676,0.00477164274462336,0.0677571829757249,3.38558279483263,0.8902,0.9437
74,glm,1,0,-0.00441475519369495,-0.00441475519369495,0.0949298215097505,0.00903025990819216,0.0949141438330922,-0.0165150175245543,0.9542,0.9486
74,glm,2,6.94397193228913e-12,-0.00442976351460518,-0.00442976352154915,0.100146161203993,0.0100478734833926,0.0994848776772878,-0.660318397385162,0.9546,0.9492
74,glm,3,0.25,0.244736546588236,-0.00526345341176376,0.087452227639454,0.00767483127170878,0.0873518786214914,-0.114747240489099,0.9504,0.9506
74,glm,4,0.499999999993056,0.496404621250218,-0.00359537874283805,0.0799599321110279,0.00640587813243033,0.0797568842997019,-0.253936948125599,0.9476,0.9482
74,glm,5,0.5,0.496730942680811,-0.00326905731918864,0.0834610018018417,0.00697572898364098,0.0837792703878734,0.381338085046501,0.9532,0.9532
75,cirls,1,0,-0.0779689511062106,-0.0779689511062106,0.185306356309326,0.0404141691806728,0.174585183991209,-5.78564736345109,0.872,0.944
75,cirls,2,8.33276631874696e-12,0.0369500387766185,0.0369500387682857,0.168776734421004,0.0298480428881877,0.15795885365104,-6.40958056634711,0.96,0.9795
75,cirls,3,0.3,0.285896489084119,-0.0141035109158814,0.176381086797653,0.0313060857712977,0.143737077530722,-18.5076585361903,0.9871,0.9843
75,cirls,4,0.599999999991667,0.53286827052162,-0.067131729470047,0.141955035429532,0.0246558860622309,0.126333142264123,-11.0048179116297,0.9628,0.9833
75,cirls,5,0.6,0.624887194940719,0.0248871949407184,0.116726593549069,0.0142431076038228,0.115035786915437,-1.4485187841294,0.8927,0.9302
75,glm,1,0,-0.0222946065216496,-0.0222946065216496,0.214207655926585,0.0463773808455316,0.213362604520681,-0.394501028568761,0.95,0.9541
75,glm,2,8.33276631874696e-12,-0.0352233993968765,-0.0352233994052092,0.254459707166311,0.0659839554625664,0.25109736130038,-1.32136671199314,0.949,0.9358
75,glm,3,0.3,0.275536384007432,-0.024463615992568,0.22404273545266,0.0507885963018116,0.220681221778387,-1.50038949822755,0.943,0.9488
75,glm,4,0.599999999991667,0.576857097820509,-0.0231429021711588,0.205784701879069,0.0428787027140084,0.202496931964908,-1.59767460075469,0.9493,0.9534
75,glm,5,0.6,0.591244761382812,-0.00875523861718797,0.137224280129945,0.0189052742101197,0.136496193923588,-0.530581181163814,0.9496,0.9496
76,cirls,1,0,-0.0338247448212327,-0.0338247448212327,0.0843992189745188,0.00826662920291393,0.0830075495071061,-1.64891273203948,0.8916,0.9501
76,cirls,2,8.33276631874696e-12,0.0216543786787674,0.0216543786704346,0.0765841279757832,0.00633345426054793,0.0760323156749568,-0.720530892512006,0.9154,0.9524
76,cirls,3,0.3,0.297049338282934,-0.00295066171706593,0.0857494418577892,0.00736093788681303,0.0785388537575452,-8.40890382960433,0.9617,0.9611
76,cirls,4,0.599999999991667,0.576153292253056,-0.0238467077386117,0.0640186752682897,0.00466664641399918,0.0628040095695953,-1.8973615020991,0.9138,0.9576
76,cirls,5,0.6,0.618850255076824,0.018850255076824,0.0620568709090596,0.00420600223796232,0.0635243557935341,2.36474199065717,0.8971,0.9416
76,glm,1,0,-0.00527950636599932,-0.00527950636599932,0.101746815466833,0.0103792524036646,0.100525633768454,-1.20021613725823,0.9489,0.9494
76,glm,2,8.33276631874696e-12,-0.00574044227344983,-0.00574044228178259,0.0957352820146185,0.00919728037558678,0.0945600529963255,-1.22758192545311,0.9481,0.9443
76,glm,3,0.3,0.296915471225241,-0.00308452877475901,0.0863173195779309,0.00745944890891506,0.0859362046142733,-0.441527801744968,0.9433,0.9483
76,glm,4,0.599999999991667,0.596925519943939,-0.00307448004772815,0.0766151602936186,0.00587874822610207,0.077050915124088,0.568757970092881,0.9523,0.9523
76,glm,5,0.6,0.596537977718435,-0.00346202228156511,0.0771586354145693,0.00596484527181458,0.0770673733973511,-0.118278423053808,0.9491,0.9442
77,cirls,1,0,-0.0652120440041271,-0.0652120440041271,0.162977238679206,0.0308115348526624,0.156237818372357,-4.1351911232919,0.8866,0.9446
77,cirls,2,9.72156070520479e-12,0.0385920948798234,0.0385920948701018,0.150884993858472,0.0242533545299968,0.143535906714057,-4.87065476591257,0.936,0.9642
77,cirls,3,0.35,0.334790485508761,-0.0152095144912392,0.179698929501015,0.0325198054243437,0.146694124834207,-18.3667230285989,0.9847,0.9806
77,cirls,4,0.699999999990279,0.634494784665359,-0.0655052153249198,0.156067439160407,0.0286455430962948,0.140262615847508,-10.1269191049227,0.9665,0.9809
77,cirls,5,0.7,0.735931479863037,0.0359314798630371,0.142054498594594,0.0214685338680523,0.139913123422686,-1.50743214265924,0.879,0.9306
77,glm,1,0,-0.0159091744822715,-0.0159091744822715,0.18948133247492,0.0361526868716427,0.188905761173147,-0.30376148101503,0.9492,0.9509
77,glm,2,9.72156070520479e-12,-0.0208798793102223,-0.0208798793199439,0.208401381508497,0.0438627620614842,0.20437059802303,-1.93414432106491,0.9536,0.9417
77,glm,3,0.35,0.328852238501779,-0.0211477614982207,0.210940121172025,0.0449385129629821,0.208135423577336,-1.32961789303278,0.945,0.9489
77,glm,4,0.699999999990279,0.679410807758283,-0.0205891922319954,0.207073413851845,0.0432990256211511,0.207811876449025,0.35661873895021,0.9506,0.9501
77,glm,5,0.7,0.687617064233798,-0.0123829357662019,0.176773895102811,0.0313992221870106,0.173351105711869,-1.93625274192859,0.9479,0.9384
78,cirls,1,0,-0.0320256773843533,-0.0320256773843533,0.0840301107466009,0.00808599741806148,0.0844463424250936,0.495336344073039,0.9038,0.9516
78,cirls,2,9.72156070520479e-12,0.0248855538161724,0.0248855538064508,0.0776211181952525,0.00664372627433613,0.0796654563889491,2.63373968480349,0.9086,0.9524
78,cirls,3,0.35,0.346646728869247,-0.0033532711307529,0.0819815194050966,0.00673154185429218,0.0788161821898613,-3.86103750967867,0.9593,0.9586
78,cirls,4,0.699999999990279,0.677406861184333,-0.0225931388059453,0.0608362751764341,0.00421113219320979,0.0603982966383399,-0.71992990501788,0.9067,0.9513
78,cirls,5,0.7,0.718648871493817,0.0186488714938169,0.0570974669673041,0.00360757513000187,0.0590450097147136,3.41090918888693,0.8967,0.944
78,glm,1,0,-0.00467829272977401,-0.00467829272977401,0.101023004474894,0.0102265132912565,0.100997963738533,-0.024787162577955,0.9531,0.9539
78,glm,2,9.72156070520479e-12,-0.00348397411057599,-0.00348397412029755,0.0971478927111844,0.00944890736258887,0.0984620374640169,1.3527259481988,0.9532,0.9532
78,glm,3,0.35,0.346602268380668,-0.00339773161933182,0.0821273327762995,0.00675576887922714,0.0825951101925204,0.569575804312428,0.9531,0.953
78,glm,4,0.699999999990279,0.6977266441742,-0.00227335581607824,0.0734658716280367,0.00540186271730425,0.0732550166405556,-0.287010802170273,0.9486,0.9532
78,glm,5,0.7,0.69850102053958,-0.00149897946041999,0.070685404231708,0.00499817366818558,0.0706100444838704,-0.106612883744039,0.9493,0.9521
79,cirls,1,0,-0.0745662580863584,-0.0745662580863584,0.179048964587758,0.0376154527117775,0.169962572904466,-5.07480828175262,0.8838,0.9439
79,cirls,2,1.11103550916626e-11,0.0387492865585499,0.0387492865474396,0.160164151613467,0.027151497414451,0.155242475422519,-3.07289499015105,0.9316,0.9596
79,cirls,3,0.4,0.382048000364,-0.0179519996360001,0.203998627962452,0.041933552957473,0.164258057419212,-19.480802856456,0.9845,0.9787
79,cirls,4,0.79999999998889,0.759230588923053,-0.0407694110658363,0.121957360258006,0.016534255239984,0.115403565374282,-5.37384120963181,0.947,0.964
79,cirls,5,0.8,0.844153206224341,0.0441532062243406,0.12492031809149,0.017553030983381,0.130249784849489,4.2662929773323,0.8669,0.9374
79,glm,1,0,-0.0229647320543936,-0.0229647320543936,0.206911816916468,0.0433355976480061,0.204554359771313,-1.13935355664434,0.9567,0.9468
79,glm,2,1.11103550916626e-11,-0.0213431736638201,-0.0213431736749305,0.216059516214757,0.0471325774380184,0.213313650909685,-1.27088376072408,0.9496,0.9533
79,glm,3,0.4,0.371432909953977,-0.0285670900460228,0.234661323257166,0.0558765086728386,0.233665244697052,-0.424474960887877,0.9486,0.9345
79,glm,4,0.79999999998889,0.791962319833159,-0.00803768015573103,0.143013682547118,0.0205154724066341,0.141064508057059,-1.36292867601423,0.9478,0.9478
79,glm,5,0.8,0.785723656240456,-0.0142763437595441,0.17163650542737,0.0296599580774608,0.170052981825456,-0.922603031314206,0.9465,0.9465
80,cirls,1,0,-0.0338533076849786,-0.0338533076849786,0.0859389254246946,0.00853080679447473,0.0854718002705104,-0.543554799964974,0.9008,0.9491
80,cirls,2,1.11103550916626e-11,0.0252894200693735,0.0252894200582632,0.0831136589896361,0.00754674428949774,0.0839591590890708,1.01728176777793,0.8963,0.9479
80,cirls,3,0.4,0.397292206670547,-0.0027077933294532,0.0857271925976353,0.00735574878023202,0.0832415451655368,-2.89948539871703,0.9525,0.9519
80,cirls,4,0.79999999998889,0.779964143694219,-0.0200358562946704,0.0533244597962165,0.00324464920021774,0.0538687501928041,1.02071431884672,0.9042,0.9524
80,cirls,5,0.8,0.816786200273226,0.016786200273226,0.0526321455066179,0.00305164224596859,0.0544008571369147,3.36051592286768,0.8987,0.9442
80,glm,1,0,-0.00766090856268761,-0.00766090856268761,0.101066545633813,0.0102721147216928,0.100641844549614,-0.420219254091325,0.9476,0.9496
80,glm,2,1.11103550916626e-11,-0.00549728361914758,-0.00549728363025793,0.105117122736944,0.011078724658856,0.104269747896841,-0.806124461971525,0.9496,0.9434
80,glm,3,0.4,0.397269742782192,-0.0027302572178079,0.0858031818220525,0.00736890409666252,0.0856334029993294,-0.197870077912943,0.9479,0.9479
80,glm,4,0.79999999998889,0.79713521131498,-0.00286478867390971,0.0636161296918551,0.0040548142699214,0.0637798403937178,0.257341499169539,0.9547,0.9521
80,glm,5,0.8,0.797385100092655,-0.00261489990734487,0.0659141757742066,0.00435108180166164,0.0658879610375731,-0.039771014847112,0.945,0.9503
81,cirls,1,0,-0.111922217069683,-0.111922217069683,0.230167143708311,0.0654981990252314,0.217144812820066,-5.65777142577222,0.876,0.952
81,cirls,2,1.24991494781204e-11,0.0332789364178747,0.0332789364053755,0.180448917788896,0.0336660433582635,0.174787688070304,-3.13730322573307,0.9428,0.9611
81,cirls,3,0.45,0.438130240338179,-0.0118697596618206,0.175512000465966,0.0309422730557638,0.152839614255825,-12.9178552748235,0.9784,0.9743
81,cirls,4,0.899999999987501,0.855409371309675,-0.0445906286778261,0.113306776810168,0.014825465994426,0.107427545581592,-5.18877281137938,0.9233,0.9617
81,cirls,5,0.9,0.930668922653489,0.0306689226534884,0.107220684263684,0.0124357083231848,0.108991710869315,1.65175835035354,0.8881,0.938
81,glm,1,0,-0.040930750095037,-0.040930750095037,0.272953530695082,0.0761715058592617,0.268794251419788,-1.52380489994113,0.9444,0.9554
81,glm,2,1.24991494781204e-11,-0.0282944446504991,-0.0282944446629982,0.233096923982032,0.0551293181510757,0.230022554054248,-1.31892342261086,0.9547,0.9468
81,glm,3,0.45,0.433639710620372,-0.0163602893796282,0.186747121425182,0.0351386589804407,0.186357872988211,-0.208436110821819,0.9566,0.9492
81,glm,4,0.899999999987501,0.890567339361238,-0.00943266062626269,0.135305602854468,0.0183947504896848,0.134203598920315,-0.814455507313849,0.9447,0.9447
81,glm,5,0.9,0.890073860774332,-0.00992613922566787,0.136647299879605,0.0187691455558577,0.134249824667651,-1.75449878194965,0.942,0.9483
82,cirls,1,0,-0.0324639753941948,-0.0324639753941948,0.085377758492231,0.00834254240738808,0.0855877499516979,0.245955695224764,0.9016,0.9523
82,cirls,2,1.24991494781204e-11,0.0245128781979169,0.0245128781854177,0.0819032347192857,0.00730835024042979,0.0840917215882859,2.67203960441977,0.9008,0.9441
82,cirls,3,0.45,0.446149562579237,-0.00385043742076324,0.0804350253930159,0.00648397219897533,0.0792500690328453,-1.47318454166045,0.9511,0.9502
82,cirls,4,0.899999999987501,0.880777952656167,-0.0192220473313336,0.0524941346949694,0.00312484571756388,0.0531272161539321,1.20600418054588,0.9042,0.9483
82,cirls,5,0.9,0.916179211175265,0.0161792111752652,0.0504354423951159,0.00280524635045993,0.05223066597785,3.55944847012559,0.9023,0.9475
82,glm,1,0,-0.00471090300671606,-0.00471090300671606,0.101432448861745,0.0103097054350609,0.101001636316007,-0.424728526789897,0.9491,0.9506
82,glm,2,1.24991494781204e-11,-0.00718773474426921,-0.00718773475676836,0.104235491442377,0.0109156147033999,0.103249065384122,-0.946343749719825,0.9462,0.9456
82,glm,3,0.45,0.446149562579236,-0.00385043742076419,0.0804350253930181,0.00648397219897569,0.0801354576450838,-0.372434454356851,0.9531,0.9488
82,glm,4,0.899999999987501,0.898311087893868,-0.00168891209363298,0.0635157727010151,0.00403670238052886,0.0632518795540128,-0.415476559254813,0.9482,0.9482
82,glm,5,0.9,0.897995389054293,-0.00200461094570725,0.0623692912461544,0.00389355796274223,0.0626482990400896,0.447348027146877,0.9474,0.9518
83,cirls,1,0,-0.121167112558355,-0.121167112558355,0.240751593856646,0.0726370029772499,0.227987158130292,-5.30191120311091,0.8609,0.9528
83,cirls,2,1.38879438645783e-11,0.0287134922102841,0.0287134921963962,0.16921847161474,0.0294564922806276,0.164838029314973,-2.58863128709741,0.9326,0.9553
83,cirls,3,0.5,0.486852332667277,-0.0131476673327233,0.164346727142309,0.0271800068940082,0.146905196226758,-10.6126426846625,0.9747,0.9715
83,cirls,4,0.999999999986112,0.942691817912533,-0.0573081820735786,0.125183618446082,0.018953598966,0.119584745022275,-4.47252882869732,0.9077,0.9666
83,cirls,5,1,1.02584054560708,0.0258405456070832,0.105238584973258,0.0117417860484687,0.106869850530826,1.55006413092884,0.9104,0.9428
83,glm,1,0,-0.0403778440600565,-0.0403778440600565,0.294677187201858,0.0884563314836714,0.289629453136063,-1.71297076428842,0.9503,0.9503
83,glm,2,1.38879438645783e-11,-0.0196976188579737,-0.0196976188718616,0.202586300471395,0.0414251012069936,0.20017141442491,-1.19202830638885,0.9521,0.9521
83,glm,3,0.5,0.485475509757123,-0.0145244902428766,0.168682678654185,0.0286619615101587,0.168469517689363,-0.126368022207668,0.9445,0.9567
83,glm,4,0.999999999986112,0.988386340102078,-0.0116136598840335,0.158221835042619,0.0251665227652474,0.158521004659146,0.189082383253747,0.9539,0.9539
83,glm,5,1,0.99300757482201,-0.00699242517799037,0.125707433164599,0.0158496725268266,0.124738542064662,-0.770750842289891,0.9451,0.9528
84,cirls,1,0,-0.0345272807515858,-0.0345272807515858,0.0875231009738579,0.00885166029085854,0.0868213021825583,-0.801844065727519,0.8938,0.9457
84,cirls,2,1.38879438645783e-11,0.0228348947506462,0.0228348947367583,0.0809244711249307,0.00706954756748589,0.0823173563232765,1.7212163131662,0.9,0.9438
84,cirls,3,0.5,0.498066605521118,-0.0019333944788823,0.0747413280320508,0.00558944550359399,0.0741852627028769,-0.743986417976727,0.9473,0.9474
84,cirls,4,0.999999999986112,0.980640735717782,-0.0193592642683302,0.0518324790875125,0.00306111834077964,0.0520371934205465,0.394953775389162,0.9036,0.9468
84,cirls,5,1,1.01663590486487,0.0166359048648743,0.0507517592853201,0.00285223682712117,0.0520030261956538,2.46546509510965,0.8971,0.9442
84,glm,1,0,-0.00614360051281498,-0.00614360051281498,0.104261011703436,0.0109070153528289,0.103743272488046,-0.49657988823486,0.948,0.9429
84,glm,2,1.38879438645783e-11,-0.00522312970256658,-0.00522312971645452,0.100312554597697,0.0100888834330898,0.0985638176174716,-1.74328825264047,0.9476,0.9476
84,glm,3,0.5,0.498066605521118,-0.0019333944788823,0.0747413280320508,0.005589445503594,0.0744318956363733,-0.414004412050051,0.9485,0.9485
84,glm,4,0.999999999986112,0.997117230632295,-0.00288276935381715,0.0618586723884294,0.00383442305927138,0.0614161202962384,-0.715424491188721,0.9489,0.9496
84,glm,5,1,0.998480889169295,-0.00151911083070511,0.0633482573247734,0.00401490810363106,0.0626693808505442,-1.07165769493657,0.9496,0.9496
